Price,Dealer,Vin,Condition,Year,Make,Model,Trim,Date
"$22,900",Dealer 3,VIN: 1GKKNPLS6KZ152545,Used,2019,GMC,Acadia,denali,2025-05-05
"$23,000",Dealer 3,VIN: 1GKKNMLS5MZ180533,Used,2021,GMC,Acadia,slt,2025-05-05
"$18,698",Dealer 3,VIN: 1GKKNMLS3LZ164510,Used,2020,GMC,Acadia,slt,2025-05-05
"$27,200",Dealer 3,VIN: 1GKKNML46PZ220320,Used,2023,GMC,Acadia,slt,2025-05-05
"$36,500",Dealer 3,VIN: 1GKKNLLS4PZ203198,Used,2023,GMC,Acadia,at4,2025-05-05
"$18,948",Dealer 3,VIN: 1GKKNKLS4LZ212066,Used,2020,GMC,Acadia,sle,2025-05-05
"$34,500",Dealer 3,VIN: 1GD07RFP8P1108354,Used,2023,GMC,Savana,3500 work van,2025-05-05
"$24,000",Dealer 3,VIN: 1GD07RFP2K1204862,Used,2019,GMC,Savana,3500 work van,2025-05-05
"$39,800",Dealer 3,VIN: 1GCWGAFP8R1100550,Used,2024,Chevrolet,Express,2500 work van,2025-05-05
"$29,000",Dealer 3,VIN: 1GCWGAFP6N1223502,Used,2022,Chevrolet,Express,2500 work van,2025-05-05
"$28,000",Dealer 3,VIN: 1GCWGAF77N1155498,Used,2022,Chevrolet,Express,cargo 2500 wt,2025-05-05
"$24,000",Dealer 3,VIN: 1GCVKREC4JZ305506,Used,2018,Chevrolet,Silverado,1500 lt,2025-05-05
"$20,700",Dealer 3,VIN: 1GCVKPEC3HZ373262,Used,2017,Chevrolet,Silverado,1500 custom,2025-05-05
"$44,498",Dealer 3,VIN: 1GCUYHEL5NZ200743,Used,2022,Chevrolet,Silverado,1500 ltd high country,2025-05-05
"$49,888",Dealer 3,VIN: 1GCUYHEL2NZ148309,Used,2022,Chevrolet,Silverado,1500 ltd high country,2025-05-05
"$32,000",Dealer 3,VIN: 1GCUYGED9MZ330171,Used,2021,Chevrolet,Silverado,1500 ltz,2025-05-05
"$39,500",Dealer 3,VIN: 1GCUYEET1MZ414657,Used,2021,Chevrolet,Silverado,1500 rst,2025-05-05
"$45,500",Dealer 3,VIN: 1GCUYEELXMZ101610,Used,2021,Chevrolet,Silverado,1500 rst,2025-05-05
"$39,500",Dealer 3,VIN: 1GCUYEEL8MZ369488,Used,2021,Chevrolet,Silverado,1500 rst,2025-05-05
"$33,900",Dealer 3,VIN: 1GCUYEED8MZ190361,Used,2021,Chevrolet,Silverado,1500 rst,2025-05-05
"$34,800",Dealer 3,VIN: 1GCUYEED5MZ380179,Used,2021,Chevrolet,Silverado,1500 rst,2025-05-05
"$34,000",Dealer 3,VIN: 1GCUYDED4KZ215991,Used,2019,Chevrolet,Silverado,1500 lt,2025-05-05
"$48,000",Dealer 3,VIN: 1GCUDGE82PZ276635,Used,2023,Chevrolet,Silverado,1500 ltz,2025-05-05
"$41,500",Dealer 3,VIN: 1GCUDEET7NZ599259,Used,2022,Chevrolet,Silverado,1500 rst,2025-05-05
"$28,500",Dealer 3,VIN: 1GCRYDED9LZ160784,Used,2020,Chevrolet,Silverado,1500 lt,2025-05-05
,Dealer 3,VIN: 1GCRKSE37BZ152212,Used,2011,Chevrolet,Silverado,1500 lt,2025-05-05
"$39,000",Dealer 3,VIN: 1GCRDBEK7PZ167334,Used,2023,Chevrolet,Silverado,1500 custom,2025-05-05
"$40,000",Dealer 3,VIN: 1GCPYFEL2MZ200862,Used,2021,Chevrolet,Silverado,1500 lt trail boss,2025-05-05
"$33,401",Dealer 3,VIN: 1GCPYFED2KZ398185,Used,2019,Chevrolet,Silverado,1500 lt trail boss,2025-05-05
"$29,498",Dealer 3,VIN: 1GCPYFED1MZ412130,Used,2021,Chevrolet,Silverado,1500 lt trail boss,2025-05-05
"$24,700",Dealer 3,VIN: 1GCPYBEH3KZ338167,Used,2019,Chevrolet,Silverado,1500 custom,2025-05-05
"$33,000",Dealer 3,VIN: 1GCPWCED1MZ362835,Used,2021,Chevrolet,Silverado,1500 lt,2025-05-05
"$26,300",Dealer 3,VIN: 1GCPWCED0MZ245120,Used,2021,Chevrolet,Silverado,1500 lt,2025-05-05
"$39,500",Dealer 3,VIN: 1GCPTEEK8R1141662,Used,2024,Chevrolet,Colorado,trail boss,2025-05-05
"$40,000",Dealer 3,VIN: 1GCPDKEK7PZ174646,Used,2023,Chevrolet,Silverado,1500 lt,2025-05-05
"$38,000",Dealer 3,VIN: 1GCPDKEK7NZ551991,Used,2022,Chevrolet,Silverado,1500 lt,2025-05-05
"$39,499",Dealer 3,VIN: 1GCPDBEK6PZ281767,Used,2023,Chevrolet,Silverado,1500 custom,2025-05-05
"$40,000",Dealer 3,VIN: 1GCPDBEK3RZ231170,Used,2024,Chevrolet,Silverado,1500 custom,2025-05-05
"$16,745",Dealer 3,VIN: 1GCHSCEN2H1312765,Used,2017,Chevrolet,Colorado,lt,2025-05-05
"$20,000",Dealer 3,VIN: 1GCHSCEA6N1151071,Used,2022,Chevrolet,Colorado,lt,2025-05-05
"$32,000",Dealer 3,VIN: 1GCGTEEN5M1110310,Used,2021,Chevrolet,Colorado,zr2,2025-05-05
"$28,500",Dealer 3,VIN: 1GCGTDEN5K1330327,Used,2019,Chevrolet,Colorado,z71,2025-05-05
"$36,000",Dealer 3,VIN: 1GCGTDEN2N1216001,Used,2022,Chevrolet,Colorado,z71,2025-05-05
"$23,500",Dealer 3,VIN: 1GCGTCEN6L1150754,Used,2020,Chevrolet,Colorado,lt,2025-05-05
"$23,000",Dealer 3,VIN: 1GCGTCEN3M1221040,Used,2021,Chevrolet,Colorado,lt,2025-05-05
"$22,500",Dealer 3,VIN: 1GCGSCEN9M1130776,Used,2021,Chevrolet,Colorado,lt,2025-05-05
,Dealer 3,VIN: 1GCGSCEN1J1186593,Used,2018,Chevrolet,Colorado,lt,2025-05-05
"$42,900",Dealer 3,VIN: 1GC5YNE70RF106119,Used,2024,Chevrolet,Silverado,2500hd lt,2025-05-05
"$50,582",Dealer 3,VIN: 1GC4YVEY7LF200462,Used,2020,Chevrolet,Silverado,3500hd high country,2025-05-05
"$56,000",Dealer 3,VIN: 1GC4YVEY6MF173708,Used,2021,Chevrolet,Silverado,3500hd high country,2025-05-05
"$68,500",Dealer 3,VIN: 1GC4YVEY3NF206052,Used,2022,Chevrolet,Silverado,3500hd high country,2025-05-05
"$54,000",Dealer 3,VIN: 1GC4YUEY3MF127456,Used,2021,Chevrolet,Silverado,3500hd ltz,2025-05-05
"$49,000",Dealer 3,VIN: 1GC4YREY4LF126568,Used,2020,Chevrolet,Silverado,2500 hd high country,2025-05-05
"$66,000",Dealer 3,VIN: 1GC4YREY3NF250379,Used,2022,Chevrolet,Silverado,2500hd high country,2025-05-05
"$52,000",Dealer 3,VIN: 1GC4YREY1LF143229,Used,2020,Chevrolet,Silverado,2500hd high country,2025-05-05
"$59,000",Dealer 3,VIN: 1GC4YREY1LF125801,Used,2020,Chevrolet,Silverado,2500hd high country,2025-05-05
"$60,000",Dealer 3,VIN: 1GC4YPEY9RF110573,Used,2024,Chevrolet,Silverado,2500hd ltz,2025-05-05
"$44,598",Dealer 3,VIN: 1GC4YPEY3LF147464,Used,2020,Chevrolet,Silverado,2500hd ltz,2025-05-05
"$56,000",Dealer 3,VIN: 1GC4YPEY1LF166109,Used,2020,Chevrolet,Silverado,2500hd ltz,2025-05-05
"$43,500",Dealer 3,VIN: 1GC4YNE76PF179911,Used,2023,Chevrolet,Silverado,2500hd lt,2025-05-05
"$43,500",Dealer 3,VIN: 1GC3YNE70RF129679,Used,2024,Chevrolet,Silverado,2500hd lt,2025-05-05
"$25,000",Dealer 3,VIN: 1GC1KXC86DF181732,Used,2013,Chevrolet,Silverado,2500hd lt,2025-05-05
"$13,998",Dealer 3,VIN: 1G4GB5G32EF183214,Used,2014,Buick,Lacrosse,leather group,2025-05-05
"$17,500",Dealer 3,VIN: 1G1ZD5ST9NF106637,Used,2022,Chevrolet,Malibu,lt,2025-05-05
"$18,500",Dealer 3,VIN: 1G1ZD5ST7NF164309,Used,2022,Chevrolet,Malibu,lt,2025-05-05
"$11,882",Dealer 3,VIN: 1G1ZC5ST0LF108163,Used,2020,Chevrolet,Malibu,ls,2025-05-05
"$57,000",Dealer 3,VIN: 1G1YY2D70K5108566,Used,2019,Chevrolet,Corvette,grand sport,2025-05-05
"$69,000",Dealer 3,VIN: 1G1YR2D61F5602493,Used,2015,Chevrolet,Corvette,z06,2025-05-05
"$39,281",Dealer 3,VIN: 1G1YG2D7XG5109539,Used,2016,Chevrolet,Corvette,stingray z51,2025-05-05
"$47,948",Dealer 3,VIN: 1G1YG2D70G5100574,Used,2016,Chevrolet,Corvette,stingray z51,2025-05-05
"$72,997",Dealer 3,VIN: 1G1YC2D47P5504313,Used,2023,Chevrolet,Corvette,stingray,2025-05-05
"$69,551",Dealer 3,VIN: 1G1YC2D47N5109626,Used,2022,Chevrolet,Corvette,stingray,2025-05-05
"$76,500",Dealer 3,VIN: 1G1YB3D49P5113690,Used,2023,Chevrolet,Corvette,stingray,2025-05-05
,Dealer 3,VIN: 1G1YB3D48N5121518,Used,2022,Chevrolet,Corvette,stingray,2025-05-05
"$82,500",Dealer 3,VIN: 1G1YB3D47R5107583,Used,2024,Chevrolet,Corvette,stingray,2025-05-05
"$68,000",Dealer 3,VIN: 1G1YA3D45M5117850,Used,2021,Chevrolet,Corvette,stingray,2025-05-05
"$70,000",Dealer 3,VIN: 1G1YA3D44R5107785,Used,2024,Chevrolet,Corvette,stingray,2025-05-05
"$69,892",Dealer 3,VIN: 1G1YA3D42R5116565,Used,2024,Chevrolet,Corvette,stingray,2025-05-05
"$49,000",Dealer 3,VIN: 1G1YA2D79K5121031,Used,2019,Chevrolet,Corvette,stingray,2025-05-05
"$26,000",Dealer 3,VIN: 1G1FZ6S00P4195531,Used,2023,Chevrolet,Bolt,euv premier,2025-05-05
"$33,000",Dealer 3,VIN: 1G1FH1R75H0147668,Used,2017,Chevrolet,Camaro,ss,2025-05-05
"$43,000",Dealer 3,VIN: 1G1FG1R7XL0103757,Used,2020,Chevrolet,Camaro,ss,2025-05-05
,Dealer 3,VIN: 1G1FG1R76M0128530,Used,2021,Chevrolet,Camaro,ss,2025-05-05
"$40,000",Dealer 3,VIN: 1G1FF1R79P0132658,Used,2023,Chevrolet,Camaro,lt1,2025-05-05
"$34,900",Dealer 3,VIN: 1G1FF1R78N0122278,Used,2022,Chevrolet,Camaro,lt1,2025-05-05
"$16,500",Dealer 3,VIN: 1FTYR1ZMXKKB01574,Used,2019,Ford,Transit,van t-250 lw rf gvwr,2025-05-05
"$19,999",Dealer 3,VIN: 1FTYR1YM1KKA72290,Used,2019,Ford,Transit,van t-250 lw rf gvwr,2025-05-05
"$29,500",Dealer 3,VIN: 1FTRS4XG5MKA15969,Used,2021,Ford,Transit,cargo van t-350 el hi rf rw,2025-05-05
"$32,500",Dealer 3,VIN: 1FTFW1RG9JFB04581,Used,2018,Ford,F-150,raptor,2025-05-05
"$76,000",Dealer 3,VIN: 1FTFW1RG1PFC86169,Used,2023,Ford,F-150,raptor,2025-05-05
"$22,200",Dealer 3,VIN: 1FTFW1EG1GFB14715,Used,2016,Ford,F-150,xlt,2025-05-05
"$22,500",Dealer 3,VIN: 1FTFW1EG0HFB06915,Used,2017,Ford,F-150,xl,2025-05-05
"$39,000",Dealer 3,VIN: 1FTFW1E87PFB70134,Used,2023,Ford,F-150,xlt,2025-05-05
"$36,900",Dealer 3,VIN: 1FTFW1E86PKE14489,Used,2023,Ford,F-150,xlt,2025-05-05
"$47,000",Dealer 3,VIN: 1FTFW1E86MFA21208,Used,2021,Ford,F-150,lariat,2025-05-05
"$39,700",Dealer 3,VIN: 1FTFW1E85NFC07825,Used,2022,Ford,F-150,xlt,2025-05-05
"$47,500",Dealer 3,VIN: 1FTFW1E82PFB11654,Used,2023,Ford,F-150,xlt,2025-05-05
"$43,000",Dealer 3,VIN: 1FTFW1E81MFA71997,Used,2021,Ford,F-150,king ranch,2025-05-05
"$47,000",Dealer 3,VIN: 1FTFW1E59PFB15884,Used,2023,Ford,F-150,lariat,2025-05-05
"$42,000",Dealer 3,VIN: 1FTFW1E59NFB43987,Used,2022,Ford,F-150,xlt,2025-05-05
"$46,000",Dealer 3,VIN: 1FTFW1E57PFB19528,Used,2023,Ford,F-150,lariat,2025-05-05
"$47,500",Dealer 3,VIN: 1FTFW1E57MFB77330,Used,2021,Ford,F-150,platinum,2025-05-05
"$39,000",Dealer 3,VIN: 1FTFW1E56MFB02151,Used,2021,Ford,F-150,xlt,2025-05-05
"$55,000",Dealer 3,VIN: 1FTFW1E55PFC06750,Used,2023,Ford,F-150,platinum,2025-05-05
"$40,888",Dealer 3,VIN: 1FTFW1E52PFA65071,Used,2023,Ford,F-150,xlt,2025-05-05
"$54,900",Dealer 3,VIN: 1FTFW1E51MKE96424,Used,2021,Ford,F-150,lariat,2025-05-05
"$22,000",Dealer 3,VIN: 1FTEX1C54LFB70104,Used,2020,Ford,F-150,xl,2025-05-05
"$30,000",Dealer 3,VIN: 1FTEW1EP9KFD31515,Used,2019,Ford,F-150,xlt,2025-05-05
"$30,898",Dealer 3,VIN: 1FTEW1EG3JFB66317,Used,2018,Ford,F-150,lariat,2025-05-05
"$28,000",Dealer 3,VIN: 1FTEW1E48KFC49300,Used,2019,Ford,F-150,xlt,2025-05-05
"$36,500",Dealer 3,VIN: 1FTEW1CPXNFA02801,Used,2022,Ford,F-150,xlt,2025-05-05
"$21,000",Dealer 3,VIN: 1FTEW1CP5JKF86204,Used,2018,Ford,F-150,xl,2025-05-05
"$25,700",Dealer 3,VIN: 1FTEW1CP2MKD05786,Used,2021,Ford,F-150,xl,2025-05-05
"$36,000",Dealer 3,VIN: 1FTEW1C88PKE77964,Used,2023,Ford,F-150,xlt,2025-05-05
"$32,500",Dealer 3,VIN: 1FTER4GH8RLE17182,Used,2024,Ford,Ranger,xlt,2025-05-05
"$33,500",Dealer 3,VIN: 1FTER4FH3PLE29318,Used,2023,Ford,Ranger,xlt,2025-05-05
,Dealer 3,VIN: 1FTBR1Y87PKA10764,Used,2023,Ford,Transit,cargo van t250 low rf rwd,2025-05-05
"$34,500",Dealer 3,VIN: 1FT8W3BT8GEA69137,Used,2016,Ford,F-350SD,lariat,2025-05-05
"$49,500",Dealer 3,VIN: 1FT8W3BT0HEB73767,Used,2017,Ford,F-350SD,lariat,2025-05-05
"$35,500",Dealer 3,VIN: 1FT8W2BT8MED44687,Used,2021,Ford,Super,duty f-250 srw xl,2025-05-05
"$57,686",Dealer 3,VIN: 1FT8W2BT6MEC50775,Used,2021,Ford,F-250SD,lariat,2025-05-05
"$56,500",Dealer 3,VIN: 1FT8W2BT6LED84233,Used,2020,Ford,F-250SD,lariat,2025-05-05
"$30,000",Dealer 3,VIN: 1FT7X2A65NEE11512,Used,2022,Ford,Super,duty f-250 srw xl,2025-05-05
"$47,500",Dealer 3,VIN: 1FT7W2BT8JEC98074,Used,2018,Ford,Super,duty f-250 srw xl,2025-05-05
"$47,000",Dealer 3,VIN: 1FT7W2BT7LEC22588,Used,2020,Ford,F-250SD,lariat,2025-05-05
"$28,998",Dealer 3,VIN: 1FT7W2BT3FEC54832,Used,2015,Ford,F-250SD,xlt,2025-05-05
"$39,500",Dealer 3,VIN: 1FMUK8DH3SGA42744,Used,2025,Ford,Explorer,active,2025-05-05
"$37,840",Dealer 3,VIN: 1FMSK8JH6NGC27726,Used,2022,Ford,Explorer,timberline,2025-05-05
"$30,900",Dealer 3,VIN: 1FMSK8FH3PGB42161,Used,2023,Ford,Explorer,limited,2025-05-05
"$31,500",Dealer 3,VIN: 1FMSK8DH6NGC48782,Used,2022,Ford,Explorer,xlt,2025-05-05
"$29,988",Dealer 3,VIN: 1FMSK8DH6NGB39819,Used,2022,Ford,Explorer,xlt,2025-05-05
"$31,300",Dealer 3,VIN: 1FMSK8DH5NGA71934,Used,2022,Ford,Explorer,xlt,2025-05-05
"$36,000",Dealer 3,VIN: 1FMSK7FH1PGB47742,Used,2023,Ford,Explorer,limited,2025-05-05
"$41,500",Dealer 3,VIN: 1FMJU2AT4NEA41489,Used,2022,Ford,Expedition,limited,2025-05-05
"$38,948",Dealer 3,VIN: 1FMJU1MT2MEA60434,Used,2021,Ford,Expedition,platinum,2025-05-05
"$32,000",Dealer 3,VIN: 1FMJU1JT7LEA50095,Used,2020,Ford,Expedition,xlt,2025-05-05
"$44,000",Dealer 3,VIN: 1FMJK2A80PEA55622,Used,2023,Ford,Expedition,max limited,2025-05-05
"$45,000",Dealer 3,VIN: 1FMJK1MT7MEA87229,Used,2021,Ford,Expedition,max platinum,2025-05-05
,Dealer 3,VIN: 1FMEU73867UB28830,Used,2007,Ford,Explorer,xlt,2025-05-05
"$51,500",Dealer 3,VIN: 1FMEE5DP1PLB82257,Used,2023,Ford,Bronco,wildtrak,2025-05-05
"$14,998",Dealer 3,VIN: 1FMCU9J93HUE43956,Used,2017,Ford,Escape,titanium,2025-05-05
,Dealer 3,VIN: 1FMCU9HD2KUA45137,Used,2019,Ford,Escape,sel,2025-05-05
"$19,000",Dealer 3,VIN: 1FMCU9G6XNUA45846,Used,2022,Ford,Escape,se,2025-05-05
"$23,498",Dealer 3,VIN: 1FMCU9G65MUA13546,Used,2021,Ford,Escape,se,2025-05-05
"$12,500",Dealer 3,VIN: 1FMCU0GX6GUA49741,Used,2016,Ford,Escape,se,2025-05-05
"$22,500",Dealer 3,VIN: 1FMCU0GN0PUA37227,Used,2023,Ford,Escape,active,2025-05-05
"$15,500",Dealer 3,VIN: 1FMCU0F67NUA81684,Used,2022,Ford,Escape,s,2025-05-05
"$28,500",Dealer 3,VIN: 1FM5K8GC8LGC96066,Used,2020,Ford,Explorer,st,2025-05-05
"$12,800",Dealer 3,VIN: 1FM5K7DH3GGA55063,Used,2016,Ford,Explorer,xlt,2025-05-05
"$38,500",Dealer 3,VIN: 1FDRF3G62NEC18934,Used,2022,Ford,Super,duty f-350 drw xl,2025-05-05
"$27,888",Dealer 3,VIN: 1FBAX2XG5GKA04109,Used,2016,Ford,Transit-350,xlt,2025-05-05
"$29,898",Dealer 3,VIN: 1FATP8UHXM5135721,Used,2021,Ford,Mustang,ecoboost,2025-05-05
"$19,000",Dealer 3,VIN: 1FATP8UH3K5188404,Used,2019,Ford,Mustang,ecoboost premium,2025-05-05
"$50,000",Dealer 3,VIN: 1FAGP8FF5R5122413,Used,2024,Ford,Mustang,gt premium,2025-05-05
"$28,598",Dealer 3,VIN: 1FA6P8TH0R5121414,Used,2024,Ford,Mustang,ecoboost,2025-05-05
"$46,500",Dealer 3,VIN: 1FA6P8CF5R5427216,Used,2024,Ford,Mustang,gt premium,2025-05-05
"$81,000",Dealer 3,VIN: 1C6SRFU90NN168927,Used,2022,RAM,1500,trx,2025-05-05
"$41,997",Dealer 3,VIN: 1C6SRFLT5MN722233,Used,2021,RAM,1500,rebel,2025-05-05
"$42,000",Dealer 3,VIN: 1C6SRFJTXNN433921,Used,2022,RAM,1500,laramie,2025-05-05
"$40,900",Dealer 3,VIN: 1C6SRFJT9NN439676,Used,2022,RAM,1500,laramie,2025-05-05
"$39,000",Dealer 3,VIN: 1C6SRFJT3MN751961,Used,2021,RAM,1500,laramie,2025-05-05
"$38,000",Dealer 3,VIN: 1C6SRFJT0PN541497,Used,2023,RAM,1500,laramie,2025-05-05
"$55,000",Dealer 3,VIN: 1C6SRFJP9SN579645,Used,2025,RAM,1500,laramie,2025-05-05
"$54,000",Dealer 3,VIN: 1C6SRFHT9RN221619,Used,2024,RAM,1500,limited,2025-05-05
"$49,000",Dealer 3,VIN: 1C6SRFHT8PN540085,Used,2023,RAM,1500,limited,2025-05-05
"$51,000",Dealer 3,VIN: 1C6SRFHT7PN540109,Used,2023,RAM,1500,limited,2025-05-05
"$44,613",Dealer 3,VIN: 1C6SRFHT5MN561424,Used,2021,RAM,1500,limited,2025-05-05
"$50,000",Dealer 3,VIN: 1C6SRFHT1PN541241,Used,2023,RAM,1500,limited,2025-05-05
"$46,000",Dealer 3,VIN: 1C6SRFFT9PN596605,Used,2023,RAM,1500,big horn/lone star,2025-05-05
"$39,400",Dealer 3,VIN: 1C6SRFFT5PN561818,Used,2023,RAM,1500,big horn/lone star,2025-05-05
"$41,000",Dealer 3,VIN: 1C6SRFFT4NN129993,Used,2022,RAM,1500,big horn/lone star,2025-05-05
"$32,000",Dealer 3,VIN: 1C6SRFFT4LN164790,Used,2020,RAM,1500,big horn/lone star,2025-05-05
"$38,000",Dealer 3,VIN: 1C6SRFFT2PN541588,Used,2023,RAM,1500,big horn/lone star,2025-05-05
"$39,500",Dealer 3,VIN: 1C6SRFFT1NN376307,Used,2022,RAM,1500,big horn/lone star,2025-05-05
"$38,971",Dealer 3,VIN: 1C6SRFFT0NN140411,Used,2022,RAM,1500,big horn/lone star,2025-05-05
"$62,490",Dealer 3,VIN: 1C6SRFFP6SN689724,New,2025,RAM,1500,big horn,2025-05-05
,Dealer 3,VIN: 1C6SRFFP4SN527736,Used,2025,RAM,1500,big horn/lone star,2025-05-05
"$34,000",Dealer 3,VIN: 1C6SRFBT0PN535553,Used,2023,RAM,1500,big horn/lone star,2025-05-05
"$33,000",Dealer 3,VIN: 1C6RREMTXNN291929,Used,2022,RAM,1500,big horn/lone star,2025-05-05
"$33,500",Dealer 3,VIN: 1C6RREJT2MN712495,Used,2021,RAM,1500,laramie,2025-05-05
"$32,000",Dealer 3,VIN: 1C6RREFT5LN311773,Used,2020,RAM,1500,big horn/lone star,2025-05-05
"$22,948",Dealer 3,VIN: 1C6RR7TT6KS714385,Used,2019,RAM,1500,classic slt,2025-05-05
"$18,500",Dealer 3,VIN: 1C6RR7NT7GS330054,Used,2016,RAM,1500,laramie,2025-05-05
"$22,998",Dealer 3,VIN: 1C6RR7NT3JS192360,Used,2018,RAM,1500,laramie,2025-05-05
"$24,500",Dealer 3,VIN: 1C6RR6LG1NS169391,Used,2022,RAM,1500,classic slt,2025-05-05
"$48,500",Dealer 3,VIN: 1C6JJTBG7RL117543,Used,2024,Jeep,Gladiator,rubicon,2025-05-05
"$28,500",Dealer 3,VIN: 1C6HJTFG4PL523124,Used,2023,Jeep,Gladiator,overland,2025-05-05
"$31,000",Dealer 3,VIN: 1C6HJTFG1PL560986,Used,2023,Jeep,Gladiator,overland,2025-05-05
"$28,700",Dealer 3,VIN: 1C6HJTAG4PL523079,Used,2023,Jeep,Gladiator,sport,2025-05-05
"$27,500",Dealer 3,VIN: 1C6HJTAG4LL159451,Used,2020,Jeep,Gladiator,sport,2025-05-05
"$26,500",Dealer 3,VIN: 1C6HJTAG4LL129592,Used,2020,Jeep,Gladiator,sport,2025-05-05
"$58,460",Dealer 3,VIN: 1C6HJTAG3RL107172,New,2024,Jeep,Gladiator,willys,2025-05-05
"$33,000",Dealer 3,VIN: 1C6HJTAG2PL531133,Used,2023,Jeep,Gladiator,sport,2025-05-05
"$26,500",Dealer 3,VIN: 1C6HJTAG0PL533897,Used,2023,Jeep,Gladiator,sport,2025-05-05
"$31,894",Dealer 3,VIN: 1C6HJTAG0NL115093,Used,2022,Jeep,Gladiator,sport,2025-05-05
"$28,500",Dealer 3,VIN: 1C6HJTAG0ML605550,Used,2021,Jeep,Gladiator,sport,2025-05-05
"$56,000",Dealer 3,VIN: 1C4SJVGP3NS185159,Used,2022,Jeep,Grand wagoneer,series iii,2025-05-05
"$57,898",Dealer 3,VIN: 1C4SDJGJ3PC582749,Used,2023,Dodge,Durango,srt 392,2025-05-05
"$58,175",Dealer 3,VIN: 1C4SDJCT4SC538789,New,2025,Dodge,Durango,r/t,2025-05-05
"$35,000",Dealer 3,VIN: 1C4SDJCT3PC553730,Used,2023,Dodge,Durango,r/t plus,2025-05-05
"$34,500",Dealer 3,VIN: 1C4SDJCT0PC602799,Used,2023,Dodge,Durango,r/t plus,2025-05-05
"$34,900",Dealer 3,VIN: 1C4SDHCT8NC226116,Used,2022,Dodge,Durango,r/t,2025-05-05
"$36,000",Dealer 3,VIN: 1C4SDHCT6PC572085,Used,2023,Dodge,Durango,r/t plus,2025-05-05
"$27,400",Dealer 3,VIN: 1C4SDHCT4KC659184,Used,2019,Dodge,Durango,r/t,2025-05-05
"$30,500",Dealer 3,VIN: 1C4RJYB6XN8760370,Used,2022,Jeep,Grand cherokee,4xe,2025-05-05
"$32,000",Dealer 3,VIN: 1C4RJYB62RC120611,Used,2024,Jeep,Grand cherokee,4xe,2025-05-05
"$36,000",Dealer 3,VIN: 1C4RJKDG0M8165013,Used,2021,Jeep,Grand cherokee,l overland,2025-05-05
"$31,000",Dealer 3,VIN: 1C4RJKBGXM8122219,Used,2021,Jeep,Grand cherokee,l limited,2025-05-05
"$29,582",Dealer 3,VIN: 1C4RJKBGXM8107462,Used,2021,Jeep,Grand cherokee,l limited,2025-05-05
"$32,000",Dealer 3,VIN: 1C4RJKBG9M8139223,Used,2021,Jeep,Grand cherokee,l limited,2025-05-05
"$32,000",Dealer 3,VIN: 1C4RJKBG7P8881530,Used,2023,Jeep,Grand cherokee,l limited,2025-05-05
"$31,500",Dealer 3,VIN: 1C4RJKAG5M8169014,Used,2021,Jeep,Grand cherokee,l altitude,2025-05-05
"$31,700",Dealer 3,VIN: 1C4RJKAG4P8887190,Used,2023,Jeep,Grand cherokee,l altitude,2025-05-05
"$28,500",Dealer 3,VIN: 1C4RJJAG5P8106445,Used,2023,Jeep,Grand cherokee,l altitude,2025-05-05
"$29,031",Dealer 3,VIN: 1C4RJJAG3N8581914,Used,2022,Jeep,Grand cherokee,l altitude,2025-05-05
"$34,000",Dealer 3,VIN: 1C4RJJAG0P8883731,Used,2023,Jeep,Grand cherokee,l altitude,2025-05-05
"$28,500",Dealer 3,VIN: 1C4RJHBG9PC539139,Used,2023,Jeep,Grand cherokee,limited,2025-05-05
"$31,000",Dealer 3,VIN: 1C4RJHAG0PC621973,Used,2023,Jeep,Grand cherokee,laredo x,2025-05-05
"$30,000",Dealer 3,VIN: 1C4RJFLT0MC794886,Used,2021,Jeep,Grand cherokee,trailhawk,2025-05-05
"$24,500",Dealer 3,VIN: 1C4RJFJT0JC349062,Used,2018,Jeep,Grand cherokee,summit,2025-05-05
"$28,798",Dealer 3,VIN: 1C4RJFCG4MC505754,Used,2021,Jeep,Grand cherokee,overland,2025-05-05
"$23,500",Dealer 3,VIN: 1C4RJFCG1KC577539,Used,2019,Jeep,Grand cherokee,high altitude,2025-05-05
"$27,000",Dealer 3,VIN: 1C4RJFBG9LC218037,Used,2020,Jeep,Grand cherokee,limited,2025-05-05
"$14,498",Dealer 3,VIN: 1C4RJFBG8EC297848,Used,2014,Jeep,Grand cherokee,limited,2025-05-05
"$28,000",Dealer 3,VIN: 1C4RJFBG4NC109746,Used,2022,Jeep,Grand cherokee,wk limited,2025-05-05
"$13,988",Dealer 3,VIN: 1C4RJFAG5HC736557,Used,2017,Jeep,Grand cherokee,laredo,2025-05-05
"$18,500",Dealer 3,VIN: 1C4RJFAG4JC360441,Used,2018,Jeep,Grand cherokee,altitude,2025-05-05
"$16,000",Dealer 3,VIN: 1C4RJFAG1KC683170,Used,2019,Jeep,Grand cherokee,laredo e,2025-05-05
"$18,500",Dealer 3,VIN: 1C4RJEBG3HC965196,Used,2017,Jeep,Grand cherokee,limited,2025-05-05
"$33,500",Dealer 3,VIN: 1C4RDJDG0NC105345,Used,2022,Dodge,Durango,gt plus,2025-05-05
"$29,000",Dealer 3,VIN: 1C4RDHDG9PC553479,Used,2023,Dodge,Durango,gt,2025-05-05
"$27,000",Dealer 3,VIN: 1C4RDHDG6PC572118,Used,2023,Dodge,Durango,gt,2025-05-05
