Condition_Year,Make_Model,Price,Vin
Pre-Owned 2024,Toyota Grand Highlander Platinum,"$50,700",VIN: 5TDAAAB56RS024040
Pre-Owned 2024,Toyota Grand Highlander Limited,"$49,250",VIN: 5TDAAAA52RS013179
Pre-Owned 2024,Hyundai Santa Cruz Limited,"$33,000",VIN: 5NTJEDAF0RH098142
Pre-Owned 2024,Hyundai Santa Cruz NIGHT,"$31,695",VIN: 5NTJCDAF8RH084902
Pre-Owned 2022,Hyundai Elantra SEL,"$19,000",VIN: 5NPLM4AG9NH068229
Pre-Owned 2017,Hyundai Sonata Sport,"$12,500",VIN: 5NPE34AF1HH494844
Pre-Owned 2019,Hyundai Sonata SE,,VIN: 5NPE24AF1KH733139
Pre-Owned 2022,Hyundai Santa Fe XRT,"$24,981",VIN: 5NMS64AJ8NH436642
Pre-Owned 2022,Hyundai Santa Fe Calligraphy,"$27,000",VIN: 5NMS5DAL8NH416993
Pre-Owned 2020,Hyundai Santa Fe Limited,"$22,398",VIN: 5NMS53AD9LH209075
Pre-Owned 2020,Hyundai Santa Fe Limited,"$24,500",VIN: 5NMS53AA4LH280142
Pre-Owned 2021,Hyundai Santa Fe Limited,"$26,000",VIN: 5NMS44AL3MH320447
Pre-Owned 2022,Hyundai Santa Fe SEL,"$24,998",VIN: 5NMS2DAJ9NH415570
Pre-Owned 2023,Hyundai Santa Fe SEL,,VIN: 5NMS2DAJ2PH526514
Pre-Owned 2023,Hyundai Santa Fe SEL,"$23,200",VIN: 5NMS24AJ3PH561482
Pre-Owned 2023,Hyundai Santa Fe SE,"$20,600",VIN: 5NMS14AJ3PH622395
Pre-Owned 2023,Hyundai Santa Fe SE,"$21,500",VIN: 5NMS14AJ1PH523249
Pre-Owned 2023,Nissan Pathfinder SV,"$30,161",VIN: 5N1DR3BA2PC268051
Pre-Owned 2020,Nissan Pathfinder SV,"$18,998",VIN: 5N1DR2BM1LC643412
Pre-Owned 2019,INFINITI QX60 LUXE,"$21,698",VIN: 5N1DL0MM6KC554470
Pre-Owned 2022,Nissan Rogue SL,"$23,700",VIN: 5N1BT3CB3NC726676
Pre-Owned 2023,Nissan Rogue SL,"$24,000",VIN: 5N1BT3CA9PC798573
Pre-Owned 2022,Nissan Rogue SV,"$21,798",VIN: 5N1BT3BB3NC673964
Pre-Owned 2023,Nissan Rogue SV,"$24,171",VIN: 5N1BT3BA2PC679216
Pre-Owned 2021,Nissan Rogue SV,"$21,800",VIN: 5N1AT3BA4MC670976
Pre-Owned 2017,Nissan Rogue SV,"$12,289",VIN: 5N1AT2MT0HC876519
Pre-Owned 2015,Nissan Xterra S,"$12,500",VIN: 5N1AN0NW1FN663846
Pre-Owned 2021,Lincoln Corsair Standard,"$25,912",VIN: 5LMCJ1D93MUL00485
Pre-Owned 2020,Lincoln Aviator Reserve,"$35,948",VIN: 5LM5J7XCXLGL01889
Pre-Owned 2024,Acura MDX Technology,"$48,998",VIN: 5J8YE1H48RL007552
Pre-Owned 2022,Acura RDX A-Spec Advance Package,"$37,998",VIN: 5J8TC2H84NL005350
Pre-Owned 2024,Acura RDX A-Spec Package,"$44,798",VIN: 5J8TC2H66RL022767
Pre-Owned 2021,Acura RDX Technology Package,"$25,900",VIN: 5J8TC2H51ML022241
Pre-Owned 2024,Acura RDX Base,"$39,798",VIN: 5J8TC2H35RL018313
Pre-Owned 2017,Acura RDX Technology Package,"$16,898",VIN: 5J8TB4H52HL029946
Pre-Owned 2019,Honda CR-V EX-L,"$25,725",VIN: 5J6RW1H8XKA030863
Pre-Owned 2013,Honda CR-V EX-L,"$6,800",VIN: 5J6RM4H73DL009066
Pre-Owned 2023,Buick Enclave Avenir,"$44,000",VIN: 5GAERDKWXPJ182252
Pre-Owned 2017,Honda Pilot EX-L,"$18,500",VIN: 5FNYF6H55HB080672
Pre-Owned 2022,Honda Pilot Touring,"$32,800",VIN: 5FNYF5H91NB016475
Pre-Owned 2021,Honda Pilot EX-L,"$26,800",VIN: 5FNYF5H59MB040390
Pre-Owned 2019,Honda Odyssey Elite,"$30,500",VIN: 5FNRL6H91KB003059
Pre-Owned 2022,Honda Odyssey EX-L,"$37,500",VIN: 5FNRL6H73NB053108
Pre-Owned 2022,Honda Odyssey EX,"$30,000",VIN: 5FNRL6H51NB017092
Pre-Owned 2016,Honda Odyssey EX-L,,VIN: 5FNRL5H6XGB007392
Pre-Owned 2021,Lexus ES 350,"$30,000",VIN: 58ACZ1B19MU093537
Pre-Owned 2020,Mercedes-Benz C 300,"$26,991",VIN: 55SWF8DB2LU332710
Pre-Owned 2021,Chevrolet 4500 LCF Base,"$25,574",VIN: 54DCDW1D9MS204372
Pre-Owned 2021,Toyota RAV4 Hybrid XLE Premium,"$29,598",VIN: 4T3B6RFV2MU029970
Pre-Owned 2023,Toyota Camry TRD V6,"$32,000",VIN: 4T1KZ1AK8PU075743
Pre-Owned 2022,Toyota Camry TRD V6,"$30,000",VIN: 4T1KZ1AK6NU068030
Pre-Owned 2021,Toyota Camry TRD V6,"$27,698",VIN: 4T1KZ1AK5MU053971
Pre-Owned 2021,Toyota Camry XSE,"$26,000",VIN: 4T1K61AK4MU573992
Pre-Owned 2021,Toyota Camry Hybrid XSE,"$24,000",VIN: 4T1K31AKXMU553710
Pre-Owned 2023,Toyota Camry SE,"$24,500",VIN: 4T1G11AK7PU793295
Pre-Owned 2023,Toyota Camry SE,"$23,916",VIN: 4T1G11AK7PU736482
Pre-Owned 2021,Toyota Camry SE,"$22,500",VIN: 4T1G11AK1MU586929
Pre-Owned 2022,Toyota Camry LE,"$21,800",VIN: 4T1C11AK1NU662696
Pre-Owned 2017,Toyota Camry XSE V6,"$17,000",VIN: 4T1BK1FK8HU031708
Pre-Owned 2017,Toyota Camry SE,"$15,500",VIN: 4T1BF1FK8HU290784
Pre-Owned 2019,Toyota Camry Hybrid XLE,"$24,250",VIN: 4T1B21HK5KU517784
Pre-Owned 2022,Subaru Ascent Limited,"$30,998",VIN: 4S4WMAPD8N3462773
Pre-Owned 2023,Subaru Ascent Onyx Edition,"$36,250",VIN: 4S4WMAHD6P3455130
Pre-Owned 2025,Subaru Outback Onyx Edition XT,"$36,998",VIN: 4S4BTGLDXS3117153
Pre-Owned 2021,Subaru Outback Onyx Edition XT,"$29,948",VIN: 4S4BTGLD5M3111361
Pre-Owned 2020,Subaru Outback Limited,"$21,998",VIN: 4S4BTANC8L3130762
Pre-Owned 2021,Subaru Outback Limited,"$25,831",VIN: 4S4BTAMC6M3125045
Pre-Owned 2018,Subaru Impreza Sport,"$15,400",VIN: 4S3GTAL68J3750256
Pre-Owned 2022,Mercedes-Benz GLS 450,"$59,000",VIN: 4JGFF5KEXNA610841
Pre-Owned 2019,Volkswagen Golf Alltrack TSI SEL,"$19,634",VIN: 3VWH17AU1KM506864
Pre-Owned 2015,Volkswagen Golf GTI Autobahn,"$12,971",VIN: 3VW4T7AU3FM002430
Pre-Owned 2024,Volkswagen Taos 1.5T SE,"$25,500",VIN: 3VVVX7B2XRM120716
Pre-Owned 2022,Volkswagen Taos 1.5T SE,"$21,700",VIN: 3VVLX7B26NM008321
Pre-Owned 2022,Volkswagen Taos 1.5T S,"$19,000",VIN: 3VVCX7B21NM084013
Pre-Owned 2024,Volkswagen Tiguan 2.0T SEL R-Line,"$34,998",VIN: 3VV4B7AX7RM049224
Pre-Owned 2021,Toyota Tacoma SR5,"$21,500",VIN: 3TYRZ5CN0MT007894
Pre-Owned 2023,Toyota Tacoma SR,"$25,000",VIN: 3TYRX5GN5PT074883
Pre-Owned 2024,Toyota Tacoma TRD Off-Road,"$42,787",VIN: 3TYLB5JN0RT027227
Pre-Owned 2023,Toyota Tacoma TRD Sport,"$39,250",VIN: 3TYCZ5AN2PT110957
Pre-Owned 2024,Toyota Tacoma Limited,"$47,000",VIN: 3TMLB5JN9RM009434
Pre-Owned 2023,Toyota Tacoma TRD Off-Road,"$44,481",VIN: 3TMCZ5AN3PM615143
Pre-Owned 2019,Toyota Tacoma,,VIN: 3TMAZ5CN0KM080463
Pre-Owned 2020,Lincoln MKZ Hybrid Reserve,"$21,000",VIN: 3LN6L5LU7LR606327
Pre-Owned 2022,GMC Sierra 1500 Denali,"$54,900",VIN: 3GTUUGED1NG674350
Pre-Owned 2023,GMC Sierra 1500 AT4,"$55,900",VIN: 3GTUUEE89PG161180
Pre-Owned 2021,GMC Sierra 1500 SLT,"$38,483",VIN: 3GTU9DED4MG224559
Pre-Owned 2021,GMC Sierra 1500 SLT,"$40,000",VIN: 3GTU9DED2MG253848
Pre-Owned 2021,GMC Sierra 1500 SLT,"$43,001",VIN: 3GTU9DED1MG448503
Pre-Owned 2017,GMC Sierra 1500 SLT,"$26,800",VIN: 3GTU2NEJ0HG165581
Pre-Owned 2018,GMC Sierra 1500 SLT,"$28,995",VIN: 3GTU2NEC2JG231166
Pre-Owned 2023,GMC Sierra 1500 Elevation,"$42,000",VIN: 3GTPUJEK1PG241686
Pre-Owned 2024,GMC Sierra 1500 SLT,"$47,000",VIN: 3GTPHDED3RG149702
Pre-Owned 2024,Chevrolet Blazer EV LT,"$43,000",VIN: 3GNKDBRJ0RS292783
Pre-Owned 2020,Chevrolet Blazer LT,"$20,598",VIN: 3GNKBHRS6LS701913
Pre-Owned 2019,Chevrolet Blazer Base,"$19,000",VIN: 3GNKBGRS4KS657743
Pre-Owned 2022,Chevrolet Blazer LT,"$24,894",VIN: 3GNKBDRSXNS137260
Pre-Owned 2023,Chevrolet Blazer LT,"$29,000",VIN: 3GNKBCR49PS166473
Pre-Owned 2023,Chevrolet Blazer LT,"$27,800",VIN: 3GNKBCR48PS214528
Pre-Owned 2023,Chevrolet Blazer LT,"$27,000",VIN: 3GNKBCR46PS219985
Pre-Owned 2023,Chevrolet Blazer LT,,VIN: 3GNKBCR46PS203558
Pre-Owned 2023,Chevrolet Blazer LT,"$27,000",VIN: 3GNKBCR46PS197261
Pre-Owned 2023,Chevrolet Blazer LT,"$27,991",VIN: 3GNKBCR44PS136653
Pre-Owned 2023,Chevrolet Blazer LT,"$27,800",VIN: 3GNKBCR43PS196245
Pre-Owned 2023,Chevrolet Blazer LT,"$28,000",VIN: 3GNKBCR43PS157610
Pre-Owned 2023,Chevrolet Blazer LT,"$27,800",VIN: 3GNKBCR40PS214233
Pre-Owned 2015,Chevrolet Trax LTZ,"$7,500",VIN: 3GNCJNSB5FL211039
Pre-Owned 2017,Chevrolet Trax LS,"$9,398",VIN: 3GNCJKSBXHL265311
Pre-Owned 2022,Chevrolet Equinox RS,"$26,000",VIN: 3GNAXWEV3NS235569
Pre-Owned 2022,Chevrolet Equinox LT,"$23,998",VIN: 3GNAXUEV8NL225893
Pre-Owned 2022,Chevrolet Equinox RS,"$23,894",VIN: 3GNAXMEV0NS105687
Pre-Owned 2023,Chevrolet Equinox RS,"$23,500",VIN: 3GNAXMEG0PS118363
Pre-Owned 2022,Chevrolet Equinox LT,"$21,500",VIN: 3GNAXKEV9NL295942
Pre-Owned 2022,Chevrolet Equinox LT,"$22,000",VIN: 3GNAXKEV8NS193330
Pre-Owned 2020,Chevrolet Equinox LT,"$17,000",VIN: 3GNAXKEV8LS582501
Pre-Owned 2020,Chevrolet Equinox LT,"$17,898",VIN: 3GNAXKEV6LS671676
Pre-Owned 2020,Chevrolet Equinox LT,"$18,400",VIN: 3GNAXKEV3LS531827
Pre-Owned 2022,Chevrolet Equinox LT,"$17,498",VIN: 3GNAXKEV0NL145539
Pre-Owned 2024,Chevrolet Equinox LT,"$25,000",VIN: 3GNAXKEG3RS245048
Pre-Owned 2021,Chevrolet Equinox LS,"$17,500",VIN: 3GNAXHEVXMS134586
Pre-Owned 2023,Chevrolet Equinox LS,"$21,900",VIN: 3GNAXHEG7PL163334
Pre-Owned 2023,Chevrolet Equinox LS,"$23,581",VIN: 3GNAXHEG3PL192412
Pre-Owned 2024,Chevrolet Equinox EV LT,"$27,500",VIN: 3GN7DLRP8RS268912
Pre-Owned 2022,GMC Terrain SLE,"$23,000",VIN: 3GKALTEV9NL127202
Pre-Owned 2020,GMC Terrain SLE,"$21,000",VIN: 3GKALTEV9LL329308
Pre-Owned 2022,GMC Terrain SLE,"$22,500",VIN: 3GKALMEV8NL173139
Pre-Owned 2019,Chevrolet Silverado 1500 High Country,"$30,500",VIN: 3GCUYHEL8KG176109
Pre-Owned 2020,Chevrolet Silverado 1500 LTZ,"$37,111",VIN: 3GCUYGET8LG262449
Pre-Owned 2021,Chevrolet Silverado 1500 LTZ,"$39,500",VIN: 3GCUYGET6MG278943
Pre-Owned 2022,Chevrolet Silverado 1500 LTD RST,"$38,354",VIN: 3GCUYEED9NG111040
Pre-Owned 2019,Chevrolet Silverado 1500 RST,"$35,000",VIN: 3GCUYEED8KG192835
Pre-Owned 2019,Chevrolet Silverado 1500 RST,"$40,000",VIN: 3GCUYEED1KG283266
Pre-Owned 2018,Chevrolet Silverado 1500 LTZ,"$28,000",VIN: 3GCUKSEC4JG211564
Pre-Owned 2016,Chevrolet Silverado 1500 LTZ,"$15,000",VIN: 3GCUKSEC4GG149799
Pre-Owned 2018,Chevrolet Silverado 1500 LT,"$26,500",VIN: 3GCUKRER3JG290819
Pre-Owned 2015,Chevrolet Silverado 1500 LT,"$26,500",VIN: 3GCUKREC4FG188769
Pre-Owned 2017,Chevrolet Silverado 1500 LT,"$24,000",VIN: 3GCUKREC2HG204292
Pre-Owned 2014,Chevrolet Silverado 1500 LT,,VIN: 3GCUKREC2EG417772
Pre-Owned 2024,Chevrolet Silverado 1500 High Country,"$61,700",VIN: 3GCUDJE8XRG254544
Pre-Owned 2023,Chevrolet Silverado 1500 High Country,"$58,000",VIN: 3GCUDJE88PG192882
Pre-Owned 2024,Chevrolet Silverado 1500 ZR2,"$63,000",VIN: 3GCUDHEL6RG312422
Pre-Owned 2024,Chevrolet Silverado 1500 ZR2,"$63,421",VIN: 3GCUDHE80RG359358
Pre-Owned 2024,Chevrolet Silverado 1500 LT Trail Boss,"$56,000",VIN: 3GCUDFEL7RG155701
Pre-Owned 2022,Chevrolet Silverado 1500 RST,"$44,670",VIN: 3GCUDEET6NG690555
Pre-Owned 2023,Chevrolet Silverado 1500 RST,"$50,900",VIN: 3GCUDEEL1PG347512
Pre-Owned 2024,Chevrolet Silverado 1500 RST,"$52,250",VIN: 3GCUDEE8XRG401310
Pre-Owned 2023,Chevrolet Silverado 1500 LT,"$42,431",VIN: 3GCUDDE82PG329736
Pre-Owned 2024,Chevrolet Silverado 1500 Custom Trail Boss,"$47,774",VIN: 3GCUDCED9RG369838
Pre-Owned 2021,Chevrolet Silverado 1500 LT Trail Boss,"$41,500",VIN: 3GCPYFED8MG121608
Pre-Owned 2020,Chevrolet Silverado 1500 LT Trail Boss,"$37,900",VIN: 3GCPYFED6LG298060
Pre-Owned 2022,Chevrolet Silverado 1500 LT (2FL),"$35,000",VIN: 3GCPDKEK5NG530637
Pre-Owned 2023,Chevrolet Silverado 1500 LT (2FL),"$40,000",VIN: 3GCPDKEK0PG223167
Pre-Owned 2024,Chevrolet Silverado 1500 Custom,"$39,001",VIN: 3GCPDBEK0RG215850
Pre-Owned 2017,Chevrolet Cruze LT,"$12,000",VIN: 3G1BE6SM8HS527570
Pre-Owned 2021,Ford Mustang Mach-E Premium,"$28,500",VIN: 3FMTK3SUXMMA08971
Pre-Owned 2021,Ford Bronco Sport Outer Banks,"$25,798",VIN: 3FMCR9C68MRB14238
Pre-Owned 2020,Ford Fusion S,"$15,500",VIN: 3FA6P0G77LR255649
Pre-Owned 2003,Dodge Ram 2500 ST,,VIN: 3D7KU28C43G777360
Pre-Owned 2022,Honda HR-V EX,"$22,500",VIN: 3CZRU6H58NM716450
Pre-Owned 2015,Ram 5500HD Tradesman,"$35,000",VIN: 3C7WRMFL9FG530984
Pre-Owned 2021,Ram 2500 Power Wagon,"$49,197",VIN: 3C6TR5EJ4MG570528
Pre-Owned 2018,Ram 1500 Express,"$20,000",VIN: 3C6RR7KG6JG203172
New 2025,RAM ProMaster High Roof,"$55,385",VIN: 3C6LRVDGXSE553327
New 2025,RAM ProMaster High Roof,"$55,385",VIN: 3C6LRVDG8SE553326
New 2025,RAM ProMaster High Roof,"$55,385",VIN: 3C6LRVDG6SE553325
New 2025,RAM ProMaster High Roof,"$55,385",VIN: 3C6LRVDG4SE553324
Pre-Owned 2023,Ram ProMaster 2500 High Roof,"$33,000",VIN: 3C6LRVDG4PE593829
New 2025,RAM ProMaster High Roof,"$55,385",VIN: 3C6LRVDG2SE553323
Pre-Owned 2016,Ram 1500 Tradesman,"$11,000",VIN: 3C6JR6DT3GG162994
Pre-Owned 2024,Ram 3500 Tradesman,"$59,900",VIN: 3C63RRGL0RG273012
Pre-Owned 2021,Ram 3500 Big Horn,"$47,500",VIN: 3C63R3DL8MG635680
Pre-Owned 2023,Jeep Compass Trailhawk,"$22,000",VIN: 3C4NJDDN3PT565257
Pre-Owned 2023,Jeep Compass Trailhawk,"$20,500",VIN: 3C4NJDDN1PT543726
Pre-Owned 2022,Jeep Compass Limited,"$21,698",VIN: 3C4NJDCB0NT100780
Pre-Owned 2018,Jeep Compass Limited,"$18,000",VIN: 3C4NJCCB2JT122882
Pre-Owned 2022,Jeep Compass Latitude,"$21,400",VIN: 3C4NJCBBXNT174848
Pre-Owned 2024,Toyota RAV4 XLE,"$31,788",VIN: 2T3P1RFV1RC414708
Pre-Owned 2022,Toyota RAV4 XLE Premium,"$29,350",VIN: 2T3C1RFV8NW198010
Pre-Owned 2016,Lexus RX 350,"$24,798",VIN: 2T2BZMCA0GC005222
Pre-Owned 2015,Lexus RX 350,"$17,000",VIN: 2T2BK1BA8FC257593
Pre-Owned 2024,Lexus RX 350,"$58,698",VIN: 2T2BAMCA0RC061381
Pre-Owned 2020,Lexus RX 350,"$32,000",VIN: 2T2AZMAA9LC161865
Pre-Owned 2024,Honda Civic Sport,"$25,581",VIN: 2HGFE2F55RH518576
Pre-Owned 2022,Honda Civic Sport,"$20,998",VIN: 2HGFE2F50NH585645
Pre-Owned 2012,Honda Civic EX,"$10,500",VIN: 2HGFB2F88CH321833
Pre-Owned 2022,Chevrolet Equinox Premier,"$22,500",VIN: 2GNAXXEV6N6126432
Pre-Owned 2022,Chevrolet Equinox RS,"$27,270",VIN: 2GNAXWEV2N6123036
Pre-Owned 2021,Chevrolet Equinox Premier,"$21,000",VIN: 2GNAXNEV3M6147693
Pre-Owned 2020,Chevrolet Equinox LT,"$18,374",VIN: 2GNAXLEX7L6128715
Pre-Owned 2020,Chevrolet Equinox LT,"$19,500",VIN: 2GNAXLEX6L6134702
Pre-Owned 2022,Chevrolet Equinox LT,"$22,000",VIN: 2GNAXKEV8N6151772
Pre-Owned 2018,Chevrolet Equinox LT,"$14,000",VIN: 2GNAXJEV4J6198012
Pre-Owned 2024,Chevrolet Silverado 1500 LTZ,"$49,000",VIN: 2GCUDGED0R1186697
Pre-Owned 2023,Chevrolet Silverado 1500 RST,"$46,000",VIN: 2GCUDEED9P1108078
Pre-Owned 2023,Chevrolet Silverado 1500 RST,"$44,400",VIN: 2GCUDEED1P1109919
Pre-Owned 2023,Chevrolet Silverado 2500 HD LT,"$44,999",VIN: 2GC4YNEY4P1707574
Pre-Owned 2023,Chevrolet Silverado 2500HD Custom,"$46,792",VIN: 2GC4YME74P1717748
Pre-Owned 2012,Chevrolet Camaro SS,"$17,628",VIN: 2G1FT1EW5C9141072
Pre-Owned 2014,Chevrolet Camaro SS,"$29,948",VIN: 2G1FK1EJ7E9272692
Pre-Owned 2015,Chevrolet Camaro 2LS,"$13,289",VIN: 2G1FB1E33F9311488
Pre-Owned 2015,Chevrolet Impala LT,"$16,500",VIN: 2G1115SL1F9120449
Pre-Owned 2024,Ford Edge Titanium,"$30,000",VIN: 2FMPK4K93RBA89162
Pre-Owned 2016,Ford Edge Titanium,"$12,205",VIN: 2FMPK4K80GBB61553
Pre-Owned 2022,Ford Edge SEL,"$21,000",VIN: 2FMPK4J9XNBA94323
Pre-Owned 2023,Ford Edge SEL,"$19,000",VIN: 2FMPK4J98PBA20000
Pre-Owned 2022,Ford Edge SEL,"$23,866",VIN: 2FMPK4J98NBA93879
Pre-Owned 2023,Ford Edge SEL,"$19,684",VIN: 2FMPK4J96PBA02692
Pre-Owned 2023,Ford Edge SEL,"$22,250",VIN: 2FMPK4J94PBA19622
Pre-Owned 2017,Chrysler Pacifica Limited,"$16,000",VIN: 2C4RC1GG8HR710921
Pre-Owned 2024,Chrysler Pacifica Limited,"$33,500",VIN: 2C4RC1GG2RR115516
Pre-Owned 2022,Chrysler Pacifica Touring L,"$19,000",VIN: 2C4RC1BG8NR209238
Pre-Owned 2023,Chrysler Pacifica Touring L,"$22,000",VIN: 2C4RC1BG6PR524669
Pre-Owned 2023,Chrysler Pacifica Touring L,"$24,000",VIN: 2C4RC1BG5PR594230
Pre-Owned 2021,Dodge Challenger GT,"$24,500",VIN: 2C3CDZJGXMH664457
Pre-Owned 2022,Dodge Challenger GT,"$22,900",VIN: 2C3CDZJG3NH233718
Pre-Owned 2020,Dodge Challenger R/T,"$30,000",VIN: 2C3CDZBTXLH246801
Certified Pre-Owned 2022,Dodge Challenger R/T,"$30,000",VIN: 2C3CDZBT2NH196348
Pre-Owned 2023,Dodge Challenger SXT,"$22,500",VIN: 2C3CDZAG5PH601870
Pre-Owned 2023,Dodge Challenger SXT,"$24,000",VIN: 2C3CDZAG5PH542562
Pre-Owned 2018,Dodge Charger GT,"$22,598",VIN: 2C3CDXJG0JH283345
Pre-Owned 2022,Dodge Charger R/T Scat Pack,"$39,500",VIN: 2C3CDXGJ9NH209351
Pre-Owned 2023,Dodge Charger SXT,"$23,000",VIN: 2C3CDXBG7PH587828
Pre-Owned 2022,Dodge Charger SXT,"$21,000",VIN: 2C3CDXBG1NH266851
Pre-Owned 2023,Chrysler 300 S,"$27,500",VIN: 2C3CCABG1PH633427
Pre-Owned 2024,Volkswagen Atlas 2.0T SE w/Technology,"$32,000",VIN: 1V2WR2CAXRC521415
Pre-Owned 2019,Volkswagen Atlas 3.6L V6 SE,"$15,400",VIN: 1V2LR2CA3KC502830
Pre-Owned 2024,Volkswagen Atlas Cross Sport 2.0T SE w/Technology,"$35,000",VIN: 1V2HE2CA5RC225478
Pre-Owned 2025,Nissan Frontier SV,"$35,500",VIN: 1N6ED1EJ9SN605896
Pre-Owned 2020,Nissan Frontier PRO-4X,"$28,801",VIN: 1N6ED0EB1LN713112
Pre-Owned 2019,Nissan Frontier S,"$14,598",VIN: 1N6BD0CT2KN708692
Pre-Owned 2017,Nissan Frontier SL,"$22,898",VIN: 1N6AD0EV8HN760668
Pre-Owned 2023,Nissan Titan PRO-4X,"$41,000",VIN: 1N6AA1ED9PN105603
Pre-Owned 2018,Nissan Titan SL,"$29,000",VIN: 1N6AA1E58JN528785
Pre-Owned 2022,Nissan Altima 2.5 SV,"$17,236",VIN: 1N4BL4DVXNN345548
Pre-Owned 2022,Nissan Altima 2.5 SV,"$19,500",VIN: 1N4BL4DV8NN388186
Pre-Owned 2020,Nissan Maxima 3.5 SL,"$18,657",VIN: 1N4AA6DV5LC362862
Pre-Owned 2019,Honda Accord EX,"$22,000",VIN: 1HGCV1F47KA154251
Pre-Owned 2020,Honda Accord Sport,"$20,000",VIN: 1HGCV1F34LA002825
Pre-Owned 2023,Cadillac Escalade Premium Luxury,"$64,500",VIN: 1GYS4BKL9PR370167
Pre-Owned 2017,Cadillac Escalade Luxury,"$30,500",VIN: 1GYS4BKJ9HR301060
Pre-Owned 2021,Cadillac Escalade Premium Luxury,"$53,000",VIN: 1GYS3CKL5MR184713
Pre-Owned 2019,Cadillac XT5 Luxury,"$20,000",VIN: 1GYKNDRS7KZ193097
Pre-Owned 2019,Cadillac XT4 Sport,"$23,900",VIN: 1GYFZER41KF217344
Pre-Owned 2019,Cadillac XT4 Premium Luxury,"$23,915",VIN: 1GYFZCR46KF192672
Pre-Owned 2023,GMC Savana 2500 Work Van,"$33,000",VIN: 1GTW7AFP3P1107418
Pre-Owned 2024,GMC Sierra 1500 SLE,"$47,850",VIN: 1GTVUBE84RZ124172
Pre-Owned 2022,GMC Sierra 1500 Denali,"$51,000",VIN: 1GTUUGED1NZ602824
Pre-Owned 2021,GMC Sierra 1500 Denali,,VIN: 1GTU9FETXMZ145092
Pre-Owned 2021,GMC Sierra 1500 Denali,"$39,500",VIN: 1GTU9FET1MZ399595
Pre-Owned 2021,GMC Sierra 1500 Denali,"$45,000",VIN: 1GTU9FEL4MZ209174
Pre-Owned 2020,GMC Sierra 1500 Denali,"$42,788",VIN: 1GTU9FEL4LZ128867
Pre-Owned 2021,GMC Sierra 1500 Denali,"$49,300",VIN: 1GTU9FEL0MZ231575
Pre-Owned 2021,GMC Sierra 1500 AT4,"$43,000",VIN: 1GTU9EET9MZ167112
Pre-Owned 2023,GMC Sierra 1500 Elevation,"$44,000",VIN: 1GTRUCEK2PZ289315
Pre-Owned 2023,GMC Sierra 1500 Pro,"$37,900",VIN: 1GTRUAED0PZ304657
Pre-Owned 2023,GMC Sierra 1500 Elevation,"$44,900",VIN: 1GTPUJEK9PZ197193
Pre-Owned 2022,GMC Sierra 1500 Pro,"$32,698",VIN: 1GTPUAEK1NZ555156
Pre-Owned 2021,GMC Sierra 1500 AT4,"$49,000",VIN: 1GTP9EEL0MZ171224
Pre-Owned 2024,GMC Canyon AT4X,"$55,800",VIN: 1GTP6EEKXR1316310
Pre-Owned 2023,GMC Canyon AT4X,"$47,250",VIN: 1GTP6EEK3P1236697
Pre-Owned 2025,GMC Sierra 2500HD SLE,"$63,000",VIN: 1GT4UME79SF207473
Pre-Owned 2021,GMC Sierra 3500HD Denali,"$57,900",VIN: 1GT49WEY8MF158677
Pre-Owned 2021,GMC Sierra 3500HD Denali,"$62,900",VIN: 1GT49WEY5MF102812
Pre-Owned 2021,GMC Sierra 3500HD Denali,"$65,500",VIN: 1GT49WEY3MF272568
Pre-Owned 2024,GMC Sierra 3500HD Denali,"$81,500",VIN: 1GT49WEY1RF326344
Pre-Owned 2021,GMC Sierra 2500HD Denali,"$66,500",VIN: 1GT49REY8MF124188
Pre-Owned 2022,GMC Sierra 2500HD Denali,"$62,991",VIN: 1GT49REY5NF293974
Pre-Owned 2022,GMC Sierra 2500HD Denali,"$62,500",VIN: 1GT49REY3NF102875
Pre-Owned 2017,GMC Sierra 2500HD Denali,"$45,000",VIN: 1GT12UEY9HF169723
Pre-Owned 2017,GMC Sierra 2500HD Denali,"$55,000",VIN: 1GT12UEY1HF192803
Pre-Owned 2021,Chevrolet Tahoe High Country,"$47,581",VIN: 1GNSKTKL8MR122626
Pre-Owned 2021,Chevrolet Tahoe High Country,"$46,500",VIN: 1GNSKTKL5MR306356
Pre-Owned 2023,Chevrolet Tahoe Premier,"$63,000",VIN: 1GNSKSKL6PR537734
Pre-Owned 2021,Chevrolet Tahoe Premier,"$57,200",VIN: 1GNSKSKD7MR239391
Pre-Owned 2021,Chevrolet Tahoe Premier,"$47,500",VIN: 1GNSKSKD1MR216804
Pre-Owned 2023,Chevrolet Tahoe Premier,"$51,000",VIN: 1GNSKSKD0PR313450
Pre-Owned 2024,Chevrolet Tahoe RST,"$66,500",VIN: 1GNSKRKD2RR251822
Pre-Owned 2021,Chevrolet Tahoe Z71,"$46,500",VIN: 1GNSKPKDXMR379304
Pre-Owned 2021,Chevrolet Tahoe Z71,"$46,295",VIN: 1GNSKPKD5MR487099
Pre-Owned 2021,Chevrolet Tahoe Z71,"$50,000",VIN: 1GNSKPKD4MR263208
Pre-Owned 2022,Chevrolet Tahoe Z71,"$42,499",VIN: 1GNSKPKD2NR144719
Pre-Owned 2021,Chevrolet Tahoe LT,"$43,000",VIN: 1GNSKNKD5MR248818
